date,product_id,product_name,item_name,brand,category,price,quantity,revenue
2023-01-23,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-08-03,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-03-16,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-11-18,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-01-09,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-12-08,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-08-24,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-12-30,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-01-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-10-11,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-05,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-09-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-07-28,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-02-03,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-10-28,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-11-23,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,4,36
2023-07-12,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-12-02,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-04-29,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-09-27,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-08-31,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-02-16,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-09-25,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-21,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-04-13,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-11-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-08-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-21,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-08-05,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-03-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-09-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-06-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-10-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-04-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-11-03,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-06-08,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-09-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-10-10,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-01-17,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-03-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-10-29,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-06-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,6,108
2023-07-31,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-07-02,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-11-06,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-28,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-08-11,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-08,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-08-29,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-05-11,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-08-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-08-03,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-02-05,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-31,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-09-12,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-03-03,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-01-26,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-07,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-04-02,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-16,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-02-13,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-12-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-03-22,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-06-05,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-02-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-03-31,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-27,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-14,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-08-12,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-11-04,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-05-19,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-08-31,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-03-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-26,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-06-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-10-20,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-06-21,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-11-20,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-11-25,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-08-18,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-07-05,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-10-11,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,5,175
2023-04-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-08-12,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-07-02,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-12-01,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-10-23,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-05-19,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-12-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-05-21,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-12-11,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-04-13,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-02-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,8,72
2023-05-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-04-08,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-25,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-03,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-02-21,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-08-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-01-11,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-07-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-11-29,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-05-15,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-08-30,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-04,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-10-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-02-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-30,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-08-13,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-05,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-09-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-06-29,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-07-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-27,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-03-01,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-06-05,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-09-07,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-04-13,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-04-23,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-21,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-15,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-05-12,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-07-08,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-09,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-07-16,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-06-09,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,5,50
2023-02-27,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-07-28,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-12-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-03-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-05-01,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-04-28,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-12-30,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-05,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-08-15,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-04-22,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-04-23,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-01-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-05,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-12-28,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-06-03,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-08-16,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-31,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-18,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-08-30,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-01,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-14,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-22,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-07-06,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-10-11,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-01-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-03-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-01-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-10-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-25,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-06-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-01-20,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-08-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-09-08,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-07-25,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-05-03,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-05-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-02-14,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-06-01,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-03-15,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-02-22,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-07-08,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-01-04,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-05-05,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-03-27,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-25,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-06-17,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-12-09,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-01-15,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-09-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-11,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-02-17,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-06-06,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-03-05,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-03-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-07-05,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-09-12,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-12-23,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-08-03,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-01-14,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-06-05,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-10-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-12,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,5,75
2023-01-19,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-11-16,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-03-14,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-06-27,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-09,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-01-26,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-11-07,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-08-02,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-24,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-07-18,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-03-01,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-01-04,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-02-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-06-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-07-28,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-03-28,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-01-12,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-08-22,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-23,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-02-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-12-14,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-10-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-11-29,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-01-05,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-10-29,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-10-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-12-15,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,6,300
2023-04-26,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-05-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-06-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-07-04,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-03-30,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-08-01,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-06-01,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-04,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-04-10,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-04-09,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-05-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-07-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-09-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-05-08,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-10-16,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-09-08,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-03-27,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-09-16,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-07-25,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-03-31,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-11-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-07-12,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-03-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-11-24,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-03-07,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-09-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,6,90
2023-07-14,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-07-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,5,100
2023-01-21,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-01-10,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-04-09,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-07-15,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-04-01,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-28,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-06-23,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-12-25,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,5,75
2023-07-24,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,7,63
2023-07-03,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-07-18,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-08-26,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-05-09,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-08-29,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-07-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-02,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-04,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-11-09,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-31,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-12,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-06-05,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-08-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-20,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-07-27,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-06-23,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-03-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-04-12,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-09-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,7,56
2023-07-19,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-08-02,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-10-02,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-12-09,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-04-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-09-28,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-12-16,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-06-11,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-04-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-05-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-11-13,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-01-02,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-19,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-03-27,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-08-10,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-10-15,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-02-15,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-05-30,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-09-02,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-28,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-08-03,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-08-22,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-10-08,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,5,100
2023-12-10,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-10-04,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-10-05,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-03-26,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-07-12,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-04-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-07,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-06-28,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-09-21,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-03-13,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-07-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
